slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_IMG_FIX.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_INSTR.stopped,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,3,2,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.31212275003782,126.78188225004124,126.78188225004124,126.78188225004124,127.07097620901186,127.07097620901186,127.07097620901186,127.12710816704202,None,0,127.12710816704202,127.12710816704202,127.12710816704202,127.12710816704202,128.1350758339977,128.1350758339977,128.1350758339977,128.1350758339977,128.1350758339977,128.1350758339977,128.1350758339977,128.1350758339977,130.18704887502827,130.18704887502827,130.18704887502827,130.18704887502827,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,5,0,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.18704887502827,130.6545517499908,130.6545517499908,130.6545517499908,130.94053833401995,130.94053833401995,130.94053833401995,130.99292766698636,None,0,130.99292766698636,130.99292766698636,130.99292766698636,130.99292766698636,132.00841866701376,132.00841866701376,132.00841866701376,132.00841866701376,132.00841866701376,132.00841866701376,132.00841866701376,132.00841866701376,134.07127616700018,134.07127616700018,134.07127616700018,134.07127616700018,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,1,1,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.07127616700018,134.5393860419863,134.5393860419863,134.5393860419863,134.8295547090238,134.8295547090238,134.8295547090238,134.8761250420357,None,0,134.8761250420357,134.8761250420357,134.8761250420357,134.8761250420357,135.88533158402424,135.88533158402424,135.88533158402424,135.88533158402424,135.88533158402424,135.88533158402424,135.88533158402424,135.88533158402424,138.01805216702633,138.01805216702633,138.01805216702633,138.01805216702633,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,1,2,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.01805216702633,138.47547537501669,138.47547537501669,138.47547537501669,138.77289408398792,138.77289408398792,138.77289408398792,138.84983995900257,None,0,138.84983995900257,138.84983995900257,138.84983995900257,138.84983995900257,139.89088333403924,139.89088333403924,139.89088333403924,139.89088333403924,139.89088333403924,139.89088333403924,139.89088333403924,139.89088333403924,142.0000739590032,142.0000739590032,142.0000739590032,142.0000739590032,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0000739590032,142.4548142499989,142.4548142499989,142.4548142499989,142.74202991701895,142.74202991701895,142.74202991701895,142.8171440840233,None,0,142.8171440840233,142.8171440840233,142.8171440840233,142.8171440840233,143.83462954201968,143.83462954201968,143.83462954201968,143.83462954201968,143.83462954201968,143.83462954201968,143.83462954201968,143.83462954201968,145.90873075003037,145.90873075003037,145.90873075003037,145.90873075003037,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,2,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.90873075003037,146.37379966699518,146.37379966699518,146.37379966699518,146.663878249994,146.663878249994,146.663878249994,146.7161929589929,None,0,146.7161929589929,146.7161929589929,146.7161929589929,146.7161929589929,147.72423820901895,147.72423820901895,147.72423820901895,147.72423820901895,147.72423820901895,147.72423820901895,147.72423820901895,147.72423820901895,149.758491125016,149.758491125016,149.758491125016,149.758491125016,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,6,0,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.758491125016,150.23097675002646,150.23097675002646,150.23097675002646,150.517051834031,150.517051834031,150.517051834031,150.56675391702447,None,0,150.56675391702447,150.56675391702447,150.56675391702447,150.56675391702447,151.58125550003024,151.58125550003024,151.58125550003024,151.58125550003024,151.58125550003024,151.58125550003024,151.58125550003024,151.58125550003024,153.6434187089908,153.6434187089908,153.6434187089908,153.6434187089908,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,1,2,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6434187089908,154.10453295899788,154.10453295899788,154.10453295899788,154.39141416701023,154.39141416701023,154.39141416701023,154.45602916699136,None,0,154.45602916699136,154.45602916699136,154.45602916699136,154.45602916699136,155.46597833401756,155.46597833401756,155.46597833401756,155.46597833401756,155.46597833401756,155.46597833401756,155.46597833401756,155.46597833401756,157.51656050002202,157.51656050002202,157.51656050002202,157.51656050002202,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,2,1,1,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.51656050002202,157.9878212499898,157.9878212499898,157.9878212499898,158.2768865840044,158.2768865840044,158.2768865840044,158.31938891700702,None,0,158.31938891700702,158.31938891700702,158.31938891700702,158.31938891700702,159.33245433401316,159.33245433401316,159.33245433401316,159.33245433401316,159.33245433401316,159.33245433401316,159.33245433401316,159.33245433401316,161.38264166703448,161.38264166703448,161.38264166703448,161.38264166703448,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.38264166703448,161.8557482920005,161.8557482920005,161.8557482920005,162.14271258399822,162.14271258399822,162.14271258399822,162.18197137501556,None,0,162.18197137501556,162.18197137501556,162.18197137501556,162.18197137501556,163.1848709170008,163.1848709170008,163.1848709170008,163.1848709170008,163.1848709170008,163.1848709170008,163.1848709170008,163.1848709170008,165.24616320902715,165.24616320902715,165.24616320902715,165.24616320902715,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.24616320902715,165.7118011250277,165.7118011250277,165.7118011250277,166.00021704199025,166.00021704199025,166.00021704199025,166.05316962499637,None,0,166.05316962499637,166.05316962499637,166.05316962499637,166.05316962499637,167.0587075839867,167.0587075839867,167.0587075839867,167.0587075839867,167.0587075839867,167.0587075839867,167.0587075839867,167.0587075839867,169.10533654200844,169.10533654200844,169.10533654200844,169.10533654200844,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.10533654200844,169.5762762920349,169.5762762920349,169.5762762920349,169.86564312502742,169.86564312502742,169.86564312502742,169.90908612502972,None,0,169.90908612502972,169.90908612502972,169.90908612502972,169.90908612502972,170.9170719590038,170.9170719590038,170.9170719590038,170.9170719590038,170.9170719590038,170.9170719590038,170.9170719590038,170.9170719590038,172.97253929200815,172.97253929200815,172.97253929200815,172.97253929200815,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.97253929200815,173.44127604202367,173.44127604202367,173.44127604202367,173.7277612920152,173.7277612920152,173.7277612920152,173.77705700002844,None,0,173.77705700002844,173.77705700002844,173.77705700002844,173.77705700002844,174.788981708989,174.788981708989,174.788981708989,174.788981708989,174.788981708989,174.788981708989,174.788981708989,174.788981708989,176.83847283403156,176.83847283403156,176.83847283403156,176.83847283403156,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.83847283403156,177.31052445899695,177.31052445899695,177.31052445899695,177.5969147090218,177.5969147090218,177.5969147090218,177.64797420898685,None,0,177.64797420898685,177.64797420898685,177.64797420898685,177.64797420898685,178.65751558402553,178.65751558402553,178.65751558402553,178.65751558402553,178.65751558402553,178.65751558402553,178.65751558402553,178.65751558402553,180.70375320903258,180.70375320903258,180.70375320903258,180.70375320903258,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,3,2,1,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.70375320903258,181.18550175003475,181.18550175003475,181.18550175003475,181.47326770902146,181.47326770902146,181.47326770902146,181.51292804203695,None,0,181.51292804203695,181.51292804203695,181.51292804203695,181.51292804203695,182.5206693750224,182.5206693750224,182.5206693750224,182.5206693750224,182.5206693750224,182.5206693750224,182.5206693750224,182.5206693750224,184.60350079199998,184.60350079199998,184.60350079199998,184.60350079199998,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.60350079199998,185.06483383401064,185.06483383401064,185.06483383401064,185.3530962500372,185.3530962500372,185.3530962500372,185.4083264170331,None,0,185.4083264170331,185.4083264170331,185.4083264170331,185.4083264170331,186.41701933403965,186.41701933403965,186.41701933403965,186.41701933403965,186.41701933403965,186.41701933403965,186.41701933403965,186.41701933403965,188.4838257090305,188.4838257090305,188.4838257090305,188.4838257090305,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,5,0,2,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4838257090305,188.96341958403355,188.96341958403355,188.96341958403355,189.30300537502626,189.30300537502626,189.30300537502626,189.30300537502626,None,0,189.30300537502626,189.30300537502626,189.30300537502626,189.30300537502626,190.32729774998734,190.32729774998734,190.32729774998734,190.32729774998734,190.32729774998734,190.32729774998734,190.32729774998734,190.32729774998734,192.37357291701483,192.37357291701483,192.37357291701483,192.37357291701483,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,2,2,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.37357291701483,192.84844320901902,192.84844320901902,192.84844320901902,193.14427870902,193.14427870902,193.14427870902,193.18151299998863,None,0,193.18151299998863,193.18151299998863,193.18151299998863,193.18151299998863,194.18220879201544,194.18220879201544,194.18220879201544,194.18220879201544,194.18220879201544,194.18220879201544,194.18220879201544,194.18220879201544,196.23048579203896,196.23048579203896,196.23048579203896,196.23048579203896,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.23048579203896,196.69788183399942,196.69788183399942,196.69788183399942,196.99382145900745,196.99382145900745,196.99382145900745,197.0303938750294,None,0,197.0303938750294,197.0303938750294,197.0303938750294,197.0303938750294,198.03970779199153,198.03970779199153,198.03970779199153,198.03970779199153,198.03970779199153,198.03970779199153,198.03970779199153,198.03970779199153,200.0849031250109,200.0849031250109,200.0849031250109,200.0849031250109,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,2,1,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0849031250109,200.56496445898665,200.56496445898665,200.56496445898665,200.8606683750404,200.8606683750404,200.8606683750404,200.90101191704161,None,0,200.90101191704161,200.90101191704161,200.90101191704161,200.90101191704161,201.91045550000854,201.91045550000854,201.91045550000854,201.91045550000854,201.91045550000854,201.91045550000854,201.91045550000854,201.91045550000854,204.10017829202116,204.10017829202116,204.10017829202116,204.10017829202116,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.10017829202116,204.58146995899733,204.58146995899733,204.58146995899733,204.87765720899915,204.87765720899915,204.87765720899915,204.91374666703632,None,0,204.91374666703632,204.91374666703632,204.91374666703632,204.91374666703632,205.91590175003512,205.91590175003512,205.91590175003512,205.91590175003512,205.91590175003512,205.91590175003512,205.91590175003512,205.91590175003512,207.95756729203276,207.95756729203276,207.95756729203276,207.95756729203276,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,6,0,2,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.95756729203276,208.43124649999663,208.43124649999663,208.43124649999663,208.72729229199467,208.72729229199467,208.72729229199467,208.76082212501206,None,0,208.76082212501206,208.76082212501206,208.76082212501206,208.76082212501206,209.76221050001914,209.76221050001914,209.76221050001914,209.76221050001914,209.76221050001914,209.76221050001914,209.76221050001914,209.76221050001914,211.81319191702642,211.81319191702642,211.81319191702642,211.81319191702642,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.81319191702642,212.29394541704096,212.29394541704096,212.29394541704096,212.58137016702676,212.58137016702676,212.58137016702676,212.61730416701175,None,0,212.61730416701175,212.61730416701175,212.61730416701175,212.61730416701175,213.62774579203688,213.62774579203688,213.62774579203688,213.62774579203688,213.62774579203688,213.62774579203688,213.62774579203688,213.62774579203688,215.67242558399448,215.67242558399448,215.67242558399448,215.67242558399448,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,1,1,2,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.67242558399448,216.14810120902257,216.14810120902257,216.14810120902257,216.44401512498735,216.44401512498735,216.44401512498735,216.48056537500815,None,0,216.48056537500815,216.48056537500815,216.48056537500815,216.48056537500815,217.4842051670421,217.4842051670421,217.4842051670421,217.4842051670421,217.4842051670421,217.4842051670421,217.4842051670421,217.4842051670421,219.54688337503467,219.54688337503467,219.54688337503467,219.54688337503467,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,2,2,1,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.54688337503467,220.03156337502878,220.03156337502878,220.03156337502878,220.3276530840085,220.3276530840085,220.3276530840085,220.35130508401198,None,0,220.35130508401198,220.35130508401198,220.35130508401198,220.35130508401198,221.3634710420156,221.3634710420156,221.3634710420156,221.3634710420156,221.3634710420156,221.3634710420156,221.3634710420156,221.3634710420156,223.40938779199496,223.40938779199496,223.40938779199496,223.40938779199496,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,3,1,2,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.40938779199496,223.88131179200718,223.88131179200718,223.88131179200718,224.17715808399953,224.17715808399953,224.17715808399953,224.20942224998726,None,0,224.20942224998726,224.20942224998726,224.20942224998726,224.20942224998726,225.2093408340006,225.2093408340006,225.2093408340006,225.2093408340006,225.2093408340006,225.2093408340006,225.2093408340006,225.2093408340006,227.25839279202046,227.25839279202046,227.25839279202046,227.25839279202046,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.25839279202046,227.73250195902074,227.73250195902074,227.73250195902074,228.02753591700457,228.02753591700457,228.02753591700457,228.06373958400218,None,0,228.06373958400218,228.06373958400218,228.06373958400218,228.06373958400218,229.0669728339999,229.0669728339999,229.0669728339999,229.0669728339999,229.0669728339999,229.0669728339999,229.0669728339999,229.0669728339999,231.13072595902486,231.13072595902486,231.13072595902486,231.13072595902486,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,1,2,1,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.13072595902486,231.61089995899238,231.61089995899238,231.61089995899238,231.89807962503983,231.89807962503983,231.89807962503983,231.93425862502772,None,0,231.93425862502772,231.93425862502772,231.93425862502772,231.93425862502772,232.95109799999045,232.95109799999045,232.95109799999045,232.95109799999045,232.95109799999045,232.95109799999045,232.95109799999045,232.95109799999045,235.006559209025,235.006559209025,235.006559209025,235.006559209025,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,3,1,1,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.006559209025,235.48171529202955,235.48171529202955,235.48171529202955,235.77770820900332,235.77770820900332,235.77770820900332,235.81157841702225,None,0,235.81157841702225,235.81157841702225,235.81157841702225,235.81157841702225,236.8103364999988,236.8103364999988,236.8103364999988,236.8103364999988,236.8103364999988,236.8103364999988,236.8103364999988,236.8103364999988,238.95248249999713,238.95248249999713,238.95248249999713,238.95248249999713,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.95248249999713,238.95248249999713,space,8.039960958005395,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.05015783401905,,,,,,
