slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,SLF_INSTR.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,3,2,2,1,0,1,1,1,,,,,,,,,,,,,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.5334762500133,647.0049775830121,647.0049775830121,647.0049775830121,left,0,0.8632312489789911,647.8942451250041,647.8942451250041,647.8942451250041,647.8942451250041,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,648.8909593329881,right,0.7645355410058983,649.6829198750202,649.6829198750202,649.6829198750202,649.6829198750202,649.6829198750202,649.6829198750202,650.9014418330044,650.9014418330044,650.9014418330044,650.9014418330044,650.9014418330044,650.9014418330044,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,3,2,2,1,0,1,1,1,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9014418330044,650.9014418330044,650.9014418330044,650.9014418330044,653.2650372079806,653.2650372079806,653.2650372079806,653.2650372079806,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,1,3,1,2,0,1,1,1,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.2650372079806,653.7333603749867,653.7333603749867,653.7333603749867,left,0,1.153617915988434,654.9187021669932,654.9187021669932,654.9187021669932,654.9187021669932,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,655.9156690419768,left,0.7071183749940246,656.6498611670104,656.6498611670104,656.6498611670104,656.6498611670104,656.6498611670104,656.6498611670104,657.9591228750069,657.9591228750069,657.9591228750069,657.9591228750069,657.9591228750069,657.9591228750069,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,1,3,1,2,0,1,1,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.9591228750069,657.9591228750069,657.9591228750069,657.9591228750069,660.1406853750232,660.1406853750232,660.1406853750232,660.1406853750232,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,1,1,1,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1406853750232,660.6059515830129,660.6059515830129,660.6059515830129,left,0,1.0828892909921706,661.7325322499964,661.7325322499964,661.7325322499964,661.7325322499964,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,662.7271245419979,right,0.4749662500107661,663.2171126250178,663.2171126250178,663.2171126250178,663.2171126250178,663.2171126250178,663.2171126250178,664.6405117919785,664.6405117919785,664.6405117919785,664.6405117919785,664.6405117919785,664.6405117919785,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,1,1,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.6405117919785,664.6405117919785,664.6405117919785,664.6405117919785,666.7563687919755,666.7563687919755,666.7563687919755,666.7563687919755,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,2,1,2,1,0,1,1,1,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.7563687919755,667.2273874580278,667.2273874580278,667.2273874580278,left,0,3.658592291001696,670.9301124999765,670.9301124999765,670.9301124999765,670.9301124999765,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,671.9252254170133,left,0.41242825001245365,672.3565815420006,672.3565815420006,672.3565815420006,672.3565815420006,672.3565815420006,672.3565815420006,673.6526962919743,673.6526962919743,673.6526962919743,673.6526962919743,673.6526962919743,673.6526962919743,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,2,1,2,1,0,1,1,1,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6526962919743,673.6526962919743,673.6526962919743,673.6526962919743,675.9431878749747,675.9431878749747,675.9431878749747,675.9431878749747,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,3,3,1,1,0,1,1,1,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.9431878749747,676.416236124991,676.416236124991,676.416236124991,left,0,0.6024587079882622,677.0565422499785,677.0565422499785,677.0565422499785,677.0565422499785,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,678.0608329999959,right,0.6952821250306442,678.7735119580175,678.7735119580175,678.7735119580175,678.7735119580175,678.7735119580175,678.7735119580175,680.0767019169871,680.0767019169871,680.0767019169871,680.0767019169871,680.0767019169871,680.0767019169871,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,3,3,1,1,0,1,1,1,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.0767019169871,680.0767019169871,680.0767019169871,680.0767019169871,682.5500737919938,682.5500737919938,682.5500737919938,682.5500737919938,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.5500737919938,682.5500737919938,space,11.171709583024494,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,1,2,41,42,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,696.7381199999945,698.7722443750245,699.223289082991,699.223289082991,699.223289082991,right,0,0.8285723750013858,700.0872754579759,700.0872754579759,700.0872754579759,700.0872754579759,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,701.0997837079922,left,0.7696074160048738,701.883425374981,701.883425374981,701.883425374981,701.883425374981,701.883425374981,701.883425374981,703.1304019169766,703.1304019169766,703.1304019169766,703.1304019169766,703.1304019169766,703.1304019169766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7722443750245,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,1,2,41,42,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1304019169766,703.1304019169766,703.1304019169766,703.1304019169766,705.2219826250221,705.2219826250221,705.2219826250221,705.2219826250221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,2,1,52,35,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,705.2219826250221,705.6992683749995,705.6992683749995,705.6992683749995,left,0,0.6958372080116533,706.4251941670082,706.4251941670082,706.4251941670082,706.4251941670082,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,707.4266997079831,right,0.514197290991433,707.9583009579801,707.9583009579801,707.9583009579801,707.9583009579801,707.9583009579801,707.9583009579801,709.506886749994,709.506886749994,709.506886749994,709.506886749994,709.506886749994,709.506886749994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,2,1,52,35,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.506886749994,709.506886749994,709.506886749994,709.506886749994,711.5992482079891,711.5992482079891,711.5992482079891,711.5992482079891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,1,2,51,37,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,711.5992482079891,712.0722431670292,712.0722431670292,712.0722431670292,left,0,0.5630721250199713,712.6670465419884,712.6670465419884,712.6670465419884,712.6670465419884,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,713.6657015830278,left,0.4890409160288982,714.1691407500184,714.1691407500184,714.1691407500184,714.1691407500184,714.1691407500184,714.1691407500184,715.5145209170296,715.5145209170296,715.5145209170296,715.5145209170296,715.5145209170296,715.5145209170296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,1,2,51,37,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.5145209170296,715.5145209170296,715.5145209170296,715.5145209170296,717.6039265000145,717.6039265000145,717.6039265000145,717.6039265000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,1,1,32,47,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,717.6039265000145,718.0826074579963,718.0826074579963,718.0826074579963,right,0,0.829617791052442,718.9377526250319,718.9377526250319,718.9377526250319,718.9377526250319,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,719.9325462920242,right,0.5920012909919024,720.5384071670123,720.5384071670123,720.5384071670123,720.5384071670123,720.5384071670123,720.5384071670123,721.8631261669798,721.8631261669798,721.8631261669798,721.8631261669798,721.8631261669798,721.8631261669798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,1,1,32,47,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.8631261669798,721.8631261669798,721.8631261669798,721.8631261669798,723.9566444579978,723.9566444579978,723.9566444579978,723.9566444579978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,2,2,34,42,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,723.9566444579978,724.4328115829849,724.4328115829849,724.4328115829849,left,0,0.5614865410607308,725.0241639169981,725.0241639169981,725.0241639169981,725.0241639169981,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,726.025705166976,left,0.5967029160237871,726.6355228329776,726.6355228329776,726.6355228329776,726.6355228329776,726.6355228329776,726.6355228329776,728.1353470000322,728.1353470000322,728.1353470000322,728.1353470000322,728.1353470000322,728.1353470000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,2,2,34,42,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.1353470000322,728.1353470000322,728.1353470000322,728.1353470000322,730.2351788749802,730.2351788749802,730.2351788749802,730.2351788749802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,2,2,32,16,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,730.2351788749802,730.7157183330273,730.7157183330273,730.7157183330273,right,0,0.8876072490238585,731.6307230829843,731.6307230829843,731.6307230829843,731.6307230829843,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,732.625367917004,left,0.5432150410488248,733.185379875009,733.185379875009,733.185379875009,733.185379875009,733.185379875009,733.185379875009,734.4776100000017,734.4776100000017,734.4776100000017,734.4776100000017,734.4776100000017,734.4776100000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,2,2,32,16,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4776100000017,734.4776100000017,734.4776100000017,734.4776100000017,736.571853875008,736.571853875008,736.571853875008,736.571853875008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,1,1,35,54,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,736.571853875008,737.0501197080011,737.0501197080011,737.0501197080011,left,0,4.436297166044824,741.5186680420302,741.5186680420302,741.5186680420302,741.5186680420302,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,742.5155081250123,left,0.6077518750098534,743.149562333012,743.149562333012,743.149562333012,743.149562333012,743.149562333012,743.149562333012,744.4059681670042,744.4059681670042,744.4059681670042,744.4059681670042,744.4059681670042,744.4059681670042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,1,1,1,35,54,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.4059681670042,744.4059681670042,744.4059681670042,744.4059681670042,746.5780306669767,746.5780306669767,746.5780306669767,746.5780306669767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,1,2,55,31,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,746.5780306669767,747.0512895000284,747.0512895000284,747.0512895000284,left,0,0.6767088740016334,747.7673418750055,747.7673418750055,747.7673418750055,747.7673418750055,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,748.7661922919797,left,0.5185677909757942,749.3031809999957,749.3031809999957,749.3031809999957,749.3031809999957,749.3031809999957,749.3031809999957,750.838770375005,750.838770375005,750.838770375005,750.838770375005,750.838770375005,750.838770375005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,3,1,2,55,31,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.838770375005,750.838770375005,750.838770375005,750.838770375005,753.019322542008,753.019322542008,753.019322542008,753.019322542008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,2,1,58,34,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,753.019322542008,753.4887712920317,753.4887712920317,753.4887712920317,left,0,2.8310071250307374,756.3454131670296,756.3454131670296,756.3454131670296,756.3454131670296,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,757.349975833029,right,0.4856359579716809,757.8515248330077,757.8515248330077,757.8515248330077,757.8515248330077,757.8515248330077,757.8515248330077,759.2906426669797,759.2906426669797,759.2906426669797,759.2906426669797,759.2906426669797,759.2906426669797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf33.xlsx,obs33.xlsx,test33.xlsx,0,2,2,1,58,34,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.2906426669797,759.2906426669797,759.2906426669797,759.2906426669797,761.6406362919952,761.6406362919952,761.6406362919952,761.6406362919952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
