slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_IMG_FIX.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMG_FIX.stopped,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_CONF_FIX.started,OBS_CONFFB_FRAME.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONF_FIX.stopped,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_INSTR.stopped,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,participant,date,expName,psychopyVersion,frameRate,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,1,2,2,2,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.62746745801996,69.90886616596254,69.90886616596254,69.90886616596254,70.20653054100694,70.20653054100694,70.20653054100694,70.23826800001552,None,0,70.23826800001552,70.23826800001552,70.23826800001552,70.23826800001552,70.53857704100665,70.53857704100665,70.53857704100665,70.53857704100665,70.53857704100665,70.53857704100665,70.53857704100665,70.53857704100665,70.87235508300364,70.87235508300364,70.87235508300364,70.87235508300364,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,6,0,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.87235508300364,71.14206183300121,71.14206183300121,71.14206183300121,71.43999716598773,71.43999716598773,71.43999716598773,71.47113912500208,None,0,71.47113912500208,71.47113912500208,71.47113912500208,71.47113912500208,71.77162316598697,71.77162316598697,71.77162316598697,71.77162316598697,71.77162316598697,71.77162316598697,71.77162316598697,71.77162316598697,72.10344541596714,72.10344541596714,72.10344541596714,72.10344541596714,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.10344541596714,72.37564174999716,72.37564174999716,72.37564174999716,72.6732648750185,72.6732648750185,72.6732648750185,72.70461074996274,None,0,72.70461074996274,72.70461074996274,72.70461074996274,72.70461074996274,73.00485299999127,73.00485299999127,73.00485299999127,73.00485299999127,73.00485299999127,73.00485299999127,73.00485299999127,73.00485299999127,73.34019233298022,73.34019233298022,73.34019233298022,73.34019233298022,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.34019233298022,73.62327091599582,73.62327091599582,73.62327091599582,73.90862016601022,73.90862016601022,73.90862016601022,73.93935674999375,None,0,73.93935674999375,73.93935674999375,73.93935674999375,73.93935674999375,74.23919062496861,74.23919062496861,74.23919062496861,74.23919062496861,74.23919062496861,74.23919062496861,74.23919062496861,74.23919062496861,74.5764469159767,74.5764469159767,74.5764469159767,74.5764469159767,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,2,1,1,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5764469159767,74.85883641598048,74.85883641598048,74.85883641598048,75.15682066598674,75.15682066598674,75.15682066598674,75.17581804096699,None,0,75.17581804096699,75.17581804096699,75.17581804096699,75.17581804096699,75.47584645799361,75.47584645799361,75.47584645799361,75.47584645799361,75.47584645799361,75.47584645799361,75.47584645799361,75.47584645799361,75.81188641599147,75.81188641599147,75.81188641599147,75.81188641599147,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,1,3,2,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81188641599147,76.09211066598073,76.09211066598073,76.09211066598073,76.38978345796932,76.38978345796932,76.38978345796932,76.42128025001148,None,0,76.42128025001148,76.42128025001148,76.42128025001148,76.42128025001148,76.72152066597482,76.72152066597482,76.72152066597482,76.72152066597482,76.72152066597482,76.72152066597482,76.72152066597482,76.72152066597482,77.05540124996332,77.05540124996332,77.05540124996332,77.05540124996332,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,1,1,2,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05540124996332,77.33974683296401,77.33974683296401,77.33974683296401,77.62692033301573,77.62692033301573,77.62692033301573,77.65465899999253,None,0,77.65465899999253,77.65465899999253,77.65465899999253,77.65465899999253,77.95565199997509,77.95565199997509,77.95565199997509,77.95565199997509,77.95565199997509,77.95565199997509,77.95565199997509,77.95565199997509,78.28981975000352,78.28981975000352,78.28981975000352,78.28981975000352,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,2,1,1,2,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.28981975000352,78.57552758301608,78.57552758301608,78.57552758301608,78.87342037499184,78.87342037499184,78.87342037499184,78.88818399998127,None,0,78.88818399998127,78.88818399998127,78.88818399998127,78.88818399998127,79.18838245799998,79.18838245799998,79.18838245799998,79.18838245799998,79.18838245799998,79.18838245799998,79.18838245799998,79.18838245799998,79.52584533300251,79.52584533300251,79.52584533300251,79.52584533300251,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,3,2,1,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52584533300251,79.80891945800977,79.80891945800977,79.80891945800977,80.1063952909899,80.1063952909899,80.1063952909899,80.12562100001378,None,0,80.12562100001378,80.12562100001378,80.12562100001378,80.12562100001378,80.42566954100039,80.42566954100039,80.42566954100039,80.42566954100039,80.42566954100039,80.42566954100039,80.42566954100039,80.42566954100039,80.7659776249784,80.7659776249784,80.7659776249784,80.7659776249784,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,4,0,2,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7659776249784,81.04206262499793,81.04206262499793,81.04206262499793,81.33976958296262,81.33976958296262,81.33976958296262,81.37107574997935,None,0,81.37107574997935,81.37107574997935,81.37107574997935,81.37107574997935,81.67139220796525,81.67139220796525,81.67139220796525,81.67139220796525,81.67139220796525,81.67139220796525,81.67139220796525,81.67139220796525,82.00805891596247,82.00805891596247,82.00805891596247,82.00805891596247,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,1,3,1,2,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.00805891596247,82.29228454100667,82.29228454100667,82.29228454100667,82.58997820800869,82.58997820800869,82.58997820800869,82.60926412499975,None,0,82.60926412499975,82.60926412499975,82.60926412499975,82.60926412499975,82.92317941598594,82.92317941598594,82.92317941598594,82.92317941598594,82.92317941598594,82.92317941598594,82.92317941598594,82.92317941598594,83.26145291602006,83.26145291602006,83.26145291602006,83.26145291602006,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,5,0,2,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26145291602006,83.54300170799252,83.54300170799252,83.54300170799252,83.83981520798989,83.83981520798989,83.83981520798989,83.87222458299948,None,0,83.87222458299948,83.87222458299948,83.87222458299948,83.87222458299948,84.17266533296788,84.17266533296788,84.17266533296788,84.17266533296788,84.17266533296788,84.17266533296788,84.17266533296788,84.17266533296788,84.51047316601034,84.51047316601034,84.51047316601034,84.51047316601034,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,2,1,2,1,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.51047316601034,84.79239095799858,84.79239095799858,84.79239095799858,85.08972899999935,85.08972899999935,85.08972899999935,85.12109441601206,None,0,85.12109441601206,85.12109441601206,85.12109441601206,85.12109441601206,85.42109474999597,85.42109474999597,85.42109474999597,85.42109474999597,85.42109474999597,85.42109474999597,85.42109474999597,85.42109474999597,85.7607535829884,85.7607535829884,85.7607535829884,85.7607535829884,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,3,2,2,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7607535829884,86.04250112501904,86.04250112501904,86.04250112501904,86.33964829100296,86.33964829100296,86.33964829100296,86.3710679159849,None,0,86.3710679159849,86.3710679159849,86.3710679159849,86.3710679159849,86.67112224997254,86.67112224997254,86.67112224997254,86.67112224997254,86.67112224997254,86.67112224997254,86.67112224997254,86.67112224997254,87.03355900000315,87.03355900000315,87.03355900000315,87.03355900000315,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,1,1,2,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03355900000315,87.30897787498543,87.30897787498543,87.30897787498543,87.60632249998162,87.60632249998162,87.60632249998162,87.63772141601657,None,0,87.63772141601657,87.63772141601657,87.63772141601657,87.63772141601657,87.93938008300029,87.93938008300029,87.93938008300029,87.93938008300029,87.93938008300029,87.93938008300029,87.93938008300029,87.93938008300029,88.27893429098185,88.27893429098185,88.27893429098185,88.27893429098185,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.27893429098185,88.55877608299488,88.55877608299488,88.55877608299488,88.85663866600953,88.85663866600953,88.85663866600953,88.8929394580191,None,0,88.8929394580191,88.8929394580191,88.8929394580191,88.8929394580191,89.20644458301831,89.20644458301831,89.20644458301831,89.20644458301831,89.20644458301831,89.20644458301831,89.20644458301831,89.20644458301831,89.54706383298617,89.54706383298617,89.54706383298617,89.54706383298617,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.54706383298617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
