slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,2,1,1,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.50358704203973,238.50358704203973,238.50358704203973,238.50358704203973,240.60572562500602,240.60572562500602,240.60572562500602,240.60572562500602,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,0,0,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.60572562500602,241.0677706670249,241.0677706670249,241.0677706670249,left,0,1.7642479569767602,242.88641700003063,242.88641700003063,242.88641700003063,242.88641700003063,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,243.88410841702716,right,0.8057530409423634,244.70053995901253,244.70053995901253,244.70053995901253,244.70053995901253,244.70053995901253,244.70053995901253,245.82328604202485,245.82328604202485,245.82328604202485,245.82328604202485,245.82328604202485,245.82328604202485,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.82328604202485,245.82328604202485,245.82328604202485,245.82328604202485,247.92346979200374,247.92346979200374,247.92346979200374,247.92346979200374,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.92346979200374,248.39135208399966,248.39135208399966,248.39135208399966,left,0,2.3109482909785584,250.769599167048,250.769599167048,250.769599167048,250.769599167048,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,251.780990209023,left,0.8213757489575073,252.622501209029,252.622501209029,252.622501209029,252.622501209029,252.622501209029,252.622501209029,253.76610150001943,253.76610150001943,253.76610150001943,253.76610150001943,253.76610150001943,253.76610150001943,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.76610150001943,253.76610150001943,253.76610150001943,253.76610150001943,255.88301016704645,255.88301016704645,255.88301016704645,255.88301016704645,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,0,0,0,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.88301016704645,256.3408860420459,256.3408860420459,256.3408860420459,left,0,0.8988761659711599,257.26730012503685,257.26730012503685,257.26730012503685,257.26730012503685,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,258.26171133405296,right,0.6774402489536442,258.9666407920304,258.9666407920304,258.9666407920304,258.9666407920304,258.9666407920304,258.9666407920304,260.30498312501004,260.30498312501004,260.30498312501004,260.30498312501004,260.30498312501004,260.30498312501004,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.30498312501004,260.30498312501004,260.30498312501004,260.30498312501004,262.3443312920281,262.3443312920281,262.3443312920281,262.3443312920281,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,0,0,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3443312920281,262.82506720902165,262.82506720902165,262.82506720902165,left,0,0.9098870399757288,263.76138795900624,263.76138795900624,263.76138795900624,263.76138795900624,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,264.7610198750044,right,1.7443563739652745,266.5198197920108,266.5198197920108,266.5198197920108,266.5198197920108,266.5198197920108,266.5198197920108,267.60292516701156,267.60292516701156,267.60292516701156,267.60292516701156,267.60292516701156,267.60292516701156,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.60292516701156,267.60292516701156,267.60292516701156,267.60292516701156,269.6538834590465,269.6538834590465,269.6538834590465,269.6538834590465,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.6538834590465,270.13401162502123,270.13401162502123,270.13401162502123,left,0,2.7186215399415232,272.8898950420553,272.8898950420553,272.8898950420553,272.8898950420553,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,273.8836306250305,left,0.8141174989868887,274.71731545904186,274.71731545904186,274.71731545904186,274.71731545904186,274.71731545904186,274.71731545904186,275.87341850000666,275.87341850000666,275.87341850000666,275.87341850000666,275.87341850000666,275.87341850000666,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.87341850000666,275.87341850000666,275.87341850000666,275.87341850000666,277.91784495901084,277.91784495901084,277.91784495901084,277.91784495901084,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,3,2,1,0,0,0,0,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.91784495901084,278.3913352090167,278.3913352090167,278.3913352090167,right,0,1.2120447899214923,279.63032841699896,279.63032841699896,279.63032841699896,279.63032841699896,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,280.62658875004854,right,0.6951103739556856,281.33711654203944,281.33711654203944,281.33711654203944,281.33711654203944,281.33711654203944,281.33711654203944,282.4719910840504,282.4719910840504,282.4719910840504,282.4719910840504,282.4719910840504,282.4719910840504,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,3,2,1,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4719910840504,282.4719910840504,282.4719910840504,282.4719910840504,284.5667486670427,284.5667486670427,284.5667486670427,284.5667486670427,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,,,,,,,,,,,,,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5667486670427,285.03727900004014,285.03727900004014,285.03727900004014,right,0,1.5699390830122866,286.64743970904965,286.64743970904965,286.64743970904965,286.64743970904965,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,287.6462502090144,left,0.6937819989398122,288.3567965000402,288.3567965000402,288.3567965000402,288.3567965000402,288.3567965000402,288.3567965000402,289.5214379170211,289.5214379170211,289.5214379170211,289.5214379170211,289.5214379170211,289.5214379170211,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5214379170211,289.5214379170211,289.5214379170211,289.5214379170211,291.60334650002187,291.60334650002187,291.60334650002187,291.60334650002187,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,5,0,2,0,0,0,0,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.60334650002187,292.0743611670332,292.0743611670332,292.0743611670332,left,0,3.0966806239448488,295.2012885840377,295.2012885840377,295.2012885840377,295.2012885840377,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,296.204186417046,right,0.4213973739533685,296.64512191701215,296.64512191701215,296.64512191701215,296.64512191701215,296.64512191701215,296.64512191701215,297.7983499590191,297.7983499590191,297.7983499590191,297.7983499590191,297.7983499590191,297.7983499590191,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,5,0,2,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7983499590191,297.7983499590191,297.7983499590191,297.7983499590191,299.84668433404295,299.84668433404295,299.84668433404295,299.84668433404295,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,2,2,0,0,0,0,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.84668433404295,300.32442275003996,300.32442275003996,300.32442275003996,left,0,0.9968246659846045,301.36474183405517,301.36474183405517,301.36474183405517,301.36474183405517,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,302.36316504201386,left,1.1224416239419952,303.50300525000785,303.50300525000785,303.50300525000785,303.50300525000785,303.50300525000785,303.50300525000785,304.595962875057,304.595962875057,304.595962875057,304.595962875057,304.595962875057,304.595962875057,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,2,2,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.595962875057,304.595962875057,304.595962875057,304.595962875057,306.65340208401904,306.65340208401904,306.65340208401904,306.65340208401904,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,0,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.65340208401904,307.13387791701825,307.13387791701825,307.13387791701825,right,0,1.5053817069274373,308.6798436670215,308.6798436670215,308.6798436670215,308.6798436670215,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,309.6820367090404,left,0.8526290819281712,310.55640533403493,310.55640533403493,310.55640533403493,310.55640533403493,310.55640533403493,310.55640533403493,311.74073120905086,311.74073120905086,311.74073120905086,311.74073120905086,311.74073120905086,311.74073120905086,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.74073120905086,311.74073120905086,311.74073120905086,311.74073120905086,313.79185200005304,313.79185200005304,313.79185200005304,313.79185200005304,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,2,1,0,0,0,0,,,,,,,,,,,,,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.79185200005304,314.26755858404795,314.26755858404795,314.26755858404795,right,0,0.8740805819397792,315.1839645000291,315.1839645000291,315.1839645000291,315.1839645000291,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,316.17790012503974,left,0.7348638319526799,316.9362300840439,316.9362300840439,316.9362300840439,316.9362300840439,316.9362300840439,316.9362300840439,318.1344826670247,318.1344826670247,318.1344826670247,318.1344826670247,318.1344826670247,318.1344826670247,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,2,1,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.1344826670247,318.1344826670247,318.1344826670247,318.1344826670247,320.178228209028,320.178228209028,320.178228209028,320.178228209028,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,,,,,,,,,,,,,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.178228209028,320.65688200003933,320.65688200003933,320.65688200003933,left,0,1.4009911239263602,322.0886420000461,322.0886420000461,322.0886420000461,322.0886420000461,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,323.1006591670448,right,1.3200622069998644,324.4333429590333,324.4333429590333,324.4333429590333,324.4333429590333,324.4333429590333,324.4333429590333,325.525644792011,325.525644792011,325.525644792011,325.525644792011,325.525644792011,325.525644792011,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.525644792011,325.525644792011,325.525644792011,325.525644792011,327.7935351250344,327.7935351250344,327.7935351250344,327.7935351250344,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,6,0,2,0,0,0,0,,,,,,,,,,,,,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.7935351250344,328.2678055840079,328.2678055840079,328.2678055840079,right,0,0.8870855409186333,329.1895631250227,329.1895631250227,329.1895631250227,329.1895631250227,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,330.19046562502626,right,1.0455596239771694,331.25648100004764,331.25648100004764,331.25648100004764,331.25648100004764,331.25648100004764,331.25648100004764,332.4138345000101,332.4138345000101,332.4138345000101,332.4138345000101,332.4138345000101,332.4138345000101,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,6,0,2,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4138345000101,332.4138345000101,332.4138345000101,332.4138345000101,334.4866107920534,334.4866107920534,334.4866107920534,334.4866107920534,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,0,0,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.4866107920534,334.9579375840258,334.9579375840258,334.9579375840258,right,0,0.8831503319670446,335.87845504202414,335.87845504202414,335.87845504202414,335.87845504202414,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,336.8794597920496,right,0.9985463319462724,337.8944767920184,337.8944767920184,337.8944767920184,337.8944767920184,337.8944767920184,337.8944767920184,339.09223745903,339.09223745903,339.09223745903,339.09223745903,339.09223745903,339.09223745903,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
