slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_INSTR.stopped,SLF_FIX1.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_FIX1.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_FIX2.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_FIX2.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMGFB_FRAME.stopped,OBS_FIX.stopped,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_FIX1.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_FIX1.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_FIX2.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_FIX2.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_RESP.rt,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FRAME.started,TEST_CONFFB_CONF_LOW_BOX.started,TEST_CONFFB_CONF_LOW_TEXT.started,TEST_CONFFB_CONF_HIGH_BOX.started,TEST_CONFFB_CONF_HIGH_TEXT.started,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_CONF_LOW_BOX.stopped,TEST_CONFFB_CONF_LOW_TEXT.stopped,TEST_CONFFB_CONF_HIGH_BOX.stopped,TEST_CONFFB_CONF_HIGH_TEXT.stopped,TEST_CONF_LOW_BOX.stopped,TEST_CONF_LOW_TEXT.stopped,TEST_CONF_HIGH_BOX.stopped,TEST_CONF_HIGH_TEXT.stopped,TEST_CONF_RESP.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,participant,date,expName,psychopyVersion,frameRate,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,5,0,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.9738347499806,128.4564694579749,128.4564694579749,128.4564694579749,128.95620591699844,128.95620591699844,128.95620591699844,128.98777404197608,None,0,128.98777404197608,128.98777404197608,128.98777404197608,128.98777404197608,129.50547637499403,129.50547637499403,129.50547637499403,129.50547637499403,129.50547637499403,129.50547637499403,129.50547637499403,129.50547637499403,130.0420105829835,130.0420105829835,130.0420105829835,130.0420105829835,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,2,1,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0420105829835,130.52316408298793,130.52316408298793,130.52316408298793,131.02096724999137,131.02096724999137,131.02096724999137,131.0505357499933,None,0,131.0505357499933,131.0505357499933,131.0505357499933,131.0505357499933,131.5543104169774,131.5543104169774,131.5543104169774,131.5543104169774,131.5543104169774,131.5543104169774,131.5543104169774,131.5543104169774,132.15805349999573,132.15805349999573,132.15805349999573,132.15805349999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,3,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.15805349999573,132.63992662497913,132.63992662497913,132.63992662497913,133.13754474997404,133.13754474997404,133.13754474997404,133.16733912497875,None,0,133.16733912497875,133.16733912497875,133.16733912497875,133.16733912497875,133.6674589169852,133.6674589169852,133.6674589169852,133.6674589169852,133.6674589169852,133.6674589169852,133.6674589169852,133.6674589169852,134.21044129200163,134.21044129200163,134.21044129200163,134.21044129200163,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.21044129200163,134.70653545798268,134.70653545798268,134.70653545798268,135.2061175829731,135.2061175829731,135.2061175829731,135.23879016700084,None,0,135.23879016700084,135.23879016700084,135.23879016700084,135.23879016700084,135.75533737498336,135.75533737498336,135.75533737498336,135.75533737498336,135.75533737498336,135.75533737498336,135.75533737498336,135.75533737498336,136.29245320797781,136.29245320797781,136.29245320797781,136.29245320797781,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,6,0,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.29245320797781,136.77299595798831,136.77299595798831,136.77299595798831,137.27096770799835,137.27096770799835,137.27096770799835,137.30164108297322,None,0,137.30164108297322,137.30164108297322,137.30164108297322,137.30164108297322,137.80079587499495,137.80079587499495,137.80079587499495,137.80079587499495,137.80079587499495,137.80079587499495,137.80079587499495,137.80079587499495,138.38785749999806,138.38785749999806,138.38785749999806,138.38785749999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.38785749999806,138.38785749999806,space,8.15320845801034,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,1,40,50,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,149.5591889579955,151.57667583299917,151.57667583299917,152.05400462498073,152.05400462498073,152.05400462498073,152.53998687499552,152.53998687499552,152.53998687499552,152.58372549997875,None,0,152.58372549997875,152.58372549997875,152.58372549997875,152.58372549997875,153.08423237499665,153.08423237499665,153.08423237499665,153.08423237499665,153.08423237499665,153.08423237499665,153.08423237499665,153.08423237499665,153.62509587497334,153.62509587497334,153.62509587497334,153.62509587497334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,2,30,50,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,153.62509587497334,154.10613308299799,154.10613308299799,154.10613308299799,154.60424633297953,154.60424633297953,154.60424633297953,154.6553779169917,None,0,154.6553779169917,154.6553779169917,154.6553779169917,154.6553779169917,155.1723882079823,155.1723882079823,155.1723882079823,155.1723882079823,155.1723882079823,155.1723882079823,155.1723882079823,155.1723882079823,155.71799870798714,155.71799870798714,155.71799870798714,155.71799870798714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,1,2,40,30,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,155.71799870798714,156.20649679200142,156.20649679200142,156.20649679200142,156.70572862497647,156.70572862497647,156.70572862497647,156.73766712498036,None,0,156.73766712498036,156.73766712498036,156.73766712498036,156.73766712498036,157.25502537499415,157.25502537499415,157.25502537499415,157.25502537499415,157.25502537499415,157.25502537499415,157.25502537499415,157.25502537499415,157.7950761669781,157.7950761669781,157.7950761669781,157.7950761669781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,1,50,30,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,157.7950761669781,158.2732104169845,158.2732104169845,158.2732104169845,158.77100999999675,158.77100999999675,158.77100999999675,158.79988241699175,None,0,158.79988241699175,158.79988241699175,158.79988241699175,158.79988241699175,159.3001412919839,159.3001412919839,159.3001412919839,159.3001412919839,159.3001412919839,159.3001412919839,159.3001412919839,159.3001412919839,159.84424283300177,159.84424283300177,159.84424283300177,159.84424283300177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,1,1,30,40,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,159.84424283300177,160.32297362497775,160.32297362497775,160.32297362497775,160.82352541698492,160.82352541698492,160.82352541698492,160.8725066249899,None,0,160.8725066249899,160.8725066249899,160.8725066249899,160.8725066249899,161.38929958298104,161.38929958298104,161.38929958298104,161.38929958298104,161.38929958298104,161.38929958298104,161.38929958298104,161.38929958298104,161.93051716699847,161.93051716699847,161.93051716699847,161.93051716699847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,2,50,40,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,161.93051716699847,162.42245116698905,162.42245116698905,162.42245116698905,162.9228657919739,162.9228657919739,162.9228657919739,162.93974249999155,None,0,162.93974249999155,162.93974249999155,162.93974249999155,162.93974249999155,163.44050520798191,163.44050520798191,163.44050520798191,163.44050520798191,163.44050520798191,163.44050520798191,163.44050520798191,163.44050520798191,164.00604749997729,164.00604749997729,164.00604749997729,164.00604749997729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,2,30,50,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,164.00604749997729,164.49001337497612,164.49001337497612,164.49001337497612,164.98725262499647,164.98725262499647,164.98725262499647,165.0036849999742,None,0,165.0036849999742,165.0036849999742,165.0036849999742,165.0036849999742,165.49994783298462,165.49994783298462,165.49994783298462,165.49994783298462,165.49994783298462,165.49994783298462,165.49994783298462,165.49994783298462,166.0467753749981,166.0467753749981,166.0467753749981,166.0467753749981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,1,40,50,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,166.0467753749981,166.52289162497618,166.52289162497618,166.52289162497618,167.0255194999918,167.0255194999918,167.0255194999918,167.0706807919778,None,0,167.0706807919778,167.0706807919778,167.0706807919778,167.0706807919778,167.566845207999,167.566845207999,167.566845207999,167.566845207999,167.566845207999,167.566845207999,167.566845207999,167.566845207999,168.1161250829755,168.1161250829755,168.1161250829755,168.1161250829755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,1,2,40,30,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,168.1161250829755,168.60631587498938,168.60631587498938,168.60631587498938,169.10601441698964,169.10601441698964,169.10601441698964,169.13854812498903,None,0,169.13854812498903,169.13854812498903,169.13854812498903,169.13854812498903,169.65534633299103,169.65534633299103,169.65534633299103,169.65534633299103,169.65534633299103,169.65534633299103,169.65534633299103,169.65534633299103,170.19911729198066,170.19911729198066,170.19911729198066,170.19911729198066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,None,None,None,None,None,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,170.19911729198066,170.67285270799766,170.67285270799766,170.67285270799766,171.17075420799665,171.17075420799665,171.17075420799665,171.20083966699895,None,0,171.20083966699895,171.20083966699895,171.20083966699895,171.20083966699895,171.70065687497845,171.70065687497845,171.70065687497845,171.70065687497845,171.70065687497845,171.70065687497845,171.70065687497845,171.70065687497845,172.25087604197324,172.25087604197324,172.25087604197324,172.25087604197324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,None,None,None,None,None,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,172.25087604197324,172.73721754198777,172.73721754198777,172.73721754198777,173.23938945800182,173.23938945800182,173.23938945800182,173.27181966698845,None,0,173.27181966698845,173.27181966698845,173.27181966698845,173.27181966698845,173.78718837499036,173.78718837499036,173.78718837499036,173.78718837499036,173.78718837499036,173.78718837499036,173.78718837499036,173.78718837499036,174.33477662497899,174.33477662497899,174.33477662497899,174.33477662497899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,None,None,None,None,None,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,174.33477662497899,174.8230077920016,174.8230077920016,174.8230077920016,175.32278620798024,175.32278620798024,175.32278620798024,175.35478758299723,None,0,175.35478758299723,175.35478758299723,175.35478758299723,175.35478758299723,175.8708038329787,175.8708038329787,175.8708038329787,175.8708038329787,175.8708038329787,175.8708038329787,175.8708038329787,175.8708038329787,176.45934016699903,176.45934016699903,176.45934016699903,176.45934016699903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,1,1,left,low,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.45934016699903,178.49726941698464,178.89052720798645,178.89052720798645,179.38958612497663,179.90613662498072,179.90613662498072,179.88958379198448,180.00618741699145,180.00618741699145,180.00618741699145,180.00618741699145,180.00618741699145,180.48973000000115,180.98974120797357,181.0221390419756,181.0221390419756,181.0221390419756,181.0221390419756,181.0221390419756,181.0221390419756,181.0221390419756,181.0221390419756,181.5718460829812,181.5718460829812,181.5718460829812,181.5718460829812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,2,2,right,high,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5718460829812,182.05596354199224,182.05596354199224,182.5538564999879,183.05369212498772,183.05369212498772,183.03989037498832,183.07051579200197,183.07051579200197,183.07051579200197,183.07051579200197,183.07051579200197,183.55397233300027,184.03959245799342,184.06803929197486,184.06803929197486,184.06803929197486,184.06803929197486,184.06803929197486,184.06803929197486,184.06803929197486,184.06803929197486,184.61708270799136,184.61708270799136,184.61708270799136,184.61708270799136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,3,1,left,low,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.61708270799136,185.10371991698048,185.10371991698048,185.6071273330017,186.10668962498312,186.10668962498312,186.10668962498312,186.12363079198985,186.12363079198985,186.12363079198985,186.12363079198985,186.12363079198985,186.6069371670019,187.10612954199314,187.1222251250001,187.1222251250001,187.1222251250001,187.1222251250001,187.1222251250001,187.1222251250001,187.1222251250001,187.1222251250001,187.67228333299863,187.67228333299863,187.67228333299863,187.67228333299863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,2,1,right,high,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.67228333299863,188.17292158299824,188.17292158299824,188.67256845798693,189.170501332992,189.170501332992,189.170501332992,189.170501332992,189.170501332992,189.170501332992,189.170501332992,189.170501332992,189.6570345829823,190.15395691699814,190.16790479197516,190.16790479197516,190.16790479197516,190.16790479197516,190.16790479197516,190.16790479197516,190.16790479197516,190.16790479197516,190.71731116698356,190.71731116698356,190.71731116698356,190.71731116698356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,1,2,left,low,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.71731116698356,191.2038347919879,191.2038347919879,191.70634229198913,192.1891777080018,192.1891777080018,192.2071059999871,192.2230693329766,192.2230693329766,192.2230693329766,192.2230693329766,192.2230693329766,192.72279416699894,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.2388329579844,193.78884820800158,193.78884820800158,193.78884820800158,193.78884820800158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,3,2,right,high,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.78884820800158,194.2887819169846,194.2887819169846,194.78701524998178,195.28715108300094,195.28715108300094,195.28715108300094,195.28715108300094,195.28715108300094,195.28715108300094,195.28715108300094,195.28715108300094,195.77029516699258,196.25594170799013,196.2823970419995,196.2823970419995,196.2823970419995,196.2823970419995,196.2823970419995,196.2823970419995,196.2823970419995,196.2823970419995,196.8349870829843,196.8349870829843,196.8349870829843,196.8349870829843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,1,1,left,low,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.8349870829843,197.32031941699097,197.32031941699097,197.82276349997846,198.32298012499814,198.32298012499814,198.32298012499814,198.33942545799073,198.33942545799073,198.33942545799073,198.33942545799073,198.33942545799073,198.82033183297608,199.32269520798582,199.33883274998516,199.33883274998516,199.33883274998516,199.33883274998516,199.33883274998516,199.33883274998516,199.33883274998516,199.33883274998516,199.88988579198485,199.88988579198485,199.88988579198485,199.88988579198485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,3,1,right,high,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.88988579198485,200.38926895798068,200.38926895798068,200.88859454198973,201.38705120797385,201.38705120797385,201.38705120797385,201.38705120797385,201.38705120797385,201.38705120797385,201.38705120797385,201.38705120797385,201.87032591699972,202.35609745798865,202.38247162499465,202.38247162499465,202.38247162499465,202.38247162499465,202.38247162499465,202.38247162499465,202.38247162499465,202.38247162499465,202.93792979198042,202.93792979198042,202.93792979198042,202.93792979198042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,0,2,2,left,low,0,0.5,0.5,,,,0,1,1,1,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.93792979198042,203.42259033297887,203.42259033297887,203.9391249579785,204.4229129999876,204.4229129999876,204.4392917919904,204.4392917919904,204.4392917919904,204.4392917919904,204.4392917919904,204.4392917919904,204.9204679579998,205.4066877499863,205.4410432500008,205.4410432500008,205.4410432500008,205.4410432500008,205.4410432500008,205.4410432500008,205.4410432500008,205.4410432500008,206.04462829200202,206.04462829200202,206.04462829200202,206.04462829200202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,,,,,,,,,,,,,,1,1,1,0,1,1,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.04462829200202,208.03128108297824,208.50718720798614,208.50718720798614,208.50718720798614,209.0061962499749,209.0061962499749,209.0061962499749,209.0558449579985,None,0,209.0558449579985,209.0558449579985,209.0558449579985,209.0558449579985,209.55683045799378,209.55683045799378,209.55683045799378,209.55683045799378,209.55683045799378,209.55683045799378,209.55683045799378,209.55683045799378,210.1115356249793,210.1115356249793,210.1115356249793,210.1115356249793,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
