slf_file,obs_file,test_file,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMGFB_FRAME.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,OBS_INSTR.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,1,1,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.3215911659645,813.3215911659645,813.3215911659645,813.3215911659645,815.4052650829544,815.4052650829544,815.4052650829544,815.4052650829544,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,1,1,1,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.4052650829544,815.8856747910031,815.8856747910031,815.8856747910031,left,0,1.8223815830424428,817.730873499997,817.730873499997,817.730873499997,817.730873499997,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,818.7278545000008,right,0.9017981659853831,819.6530476249754,819.6530476249754,819.6530476249754,819.6530476249754,819.6530476249754,819.6530476249754,820.9506027909811,820.9506027909811,820.9506027909811,820.9506027909811,820.9506027909811,820.9506027909811,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,1,1,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.9506027909811,820.9506027909811,820.9506027909811,820.9506027909811,823.0424197500106,823.0424197500106,823.0424197500106,823.0424197500106,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,2,3,2,1,0,1,1,1,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0424197500106,823.5190818329575,823.5190818329575,823.5190818329575,right,0,0.7207020829664543,824.2724390410003,824.2724390410003,824.2724390410003,824.2724390410003,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,825.2695301659987,right,0.8095475420122966,826.0984813329997,826.0984813329997,826.0984813329997,826.0984813329997,826.0984813329997,826.0984813329997,827.319658458,827.319658458,827.319658458,827.319658458,827.319658458,827.319658458,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,2,3,2,1,0,1,1,1,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.319658458,827.319658458,827.319658458,827.319658458,829.4055977499811,829.4055977499811,829.4055977499811,829.4055977499811,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,1,1,1,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.4055977499811,829.8867954160087,829.8867954160087,829.8867954160087,left,0,1.2860747910453938,831.2182898749597,831.2182898749597,831.2182898749597,831.2182898749597,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,832.2152423330117,left,0.531710458046291,832.7669029579847,832.7669029579847,832.7669029579847,832.7669029579847,832.7669029579847,832.7669029579847,834.0975447079982,834.0975447079982,834.0975447079982,834.0975447079982,834.0975447079982,834.0975447079982,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,1,1,1,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0975447079982,834.0975447079982,834.0975447079982,834.0975447079982,836.7702580409823,836.7702580409823,836.7702580409823,836.7702580409823,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7702580409823,836.7702580409823,space,1.4797915830276906,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,1,2,1,52,40,left,low,52,1.48414291351069,1.169699929432276,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,841.2704736659653,843.3202865829808,843.7523331659613,843.7523331659613,845.2356839999557,846.2243415829726,846.2243415829726,846.2243415829726,846.301835457969,846.301835457969,846.301835457969,846.301835457969,846.301835457969,846.301835457969,847.46042954101,848.4587466249941,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,848.4819696249906,850.5781023749732,850.5781023749732,850.5781023749732,850.5781023749732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,2,1,2,35,59,right,low,59,0.9448328625272091,0.4718925370411068,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,850.5781023749732,851.0579460829613,851.0579460829613,852.0028021659818,852.9906815830036,852.9906815830036,852.9906815830036,853.0184342080029,853.0184342080029,853.0184342080029,853.0184342080029,853.0184342080029,853.0184342080029,853.4758997909958,854.4692867499543,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,854.4988885829807,856.6170821249834,856.6170821249834,856.6170821249834,856.6170821249834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,3,2,1,49,43,right,high,43,0.8836401145992754,0.6923702641804376,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,856.6170821249834,857.0928024160094,857.0928024160094,857.9776000829879,858.9695801250055,858.9695801250055,858.974806290993,858.9962183749885,858.9962183749885,858.9962183749885,858.9962183749885,858.9962183749885,858.9962183749885,859.6757423329982,860.6694742499967,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,860.6952094580047,862.8042915409897,862.8042915409897,862.8042915409897,862.8042915409897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,2,2,1,52,40,right,high,40,1.222356837029504,0.220061950931031,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,862.8042915409897,863.2755859160097,863.2755859160097,864.492723415955,865.4914177079918,865.4914177079918,865.4914177079918,865.5288338329992,865.5288338329992,865.5288338329992,865.5288338329992,865.5288338329992,865.5288338329992,865.7350412909873,866.7249810830108,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,866.7598117910093,868.8612938330043,868.8612938330043,868.8612938330043,868.8612938330043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,1,1,2,29,36,right,high,36,1.275137733155847,0.6384044732453276,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,868.8612938330043,869.3423949999851,869.3423949999851,870.6186037909938,871.6079886659863,871.6079886659863,871.6079886659863,871.6298172500101,871.6298172500101,871.6298172500101,871.6298172500101,871.6298172500101,871.6298172500101,872.2516302079894,873.242848749971,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,873.2739585409872,875.3709994579549,875.3709994579549,875.3709994579549,875.3709994579549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,3,1,2,44,34,left,high,44,1.693861428586264,0.8722646544411505,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,875.3709994579549,875.8527869159589,875.8527869159589,877.543211540964,878.5403057499789,878.5403057499789,878.5403057499789,878.5622966249939,878.5622966249939,878.5622966249939,878.5622966249939,878.5622966249939,878.5622966249939,879.4182439579745,880.4080154579715,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,880.4414493329823,882.5342777079786,882.5342777079786,882.5342777079786,882.5342777079786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,1,2,2,51,35,left,low,51,0.8505681683038309,0.7678402270988347,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,882.5342777079786,883.0090282500023,883.0090282500023,883.8597872499959,884.8527827499784,884.8527827499784,884.8527827499784,884.878413999977,884.878413999977,884.878413999977,884.878413999977,884.878413999977,884.878413999977,885.6359534579678,886.6248225829913,886.657221915957,886.657221915957,886.657221915957,886.657221915957,886.657221915957,886.657221915957,886.657221915957,886.657221915957,886.657221915957,888.8801980409771,888.8801980409771,888.8801980409771,888.8801980409771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,3,2,2,35,45,right,high,45,1.165601836228265,0.3667115382693996,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,888.8801980409771,889.3592054999899,889.3592054999899,890.5267660829704,891.5187518330058,891.5187518330058,891.5239557499881,891.5459503749735,891.5459503749735,891.5459503749735,891.5459503749735,891.5459503749735,891.5459503749735,891.902110749972,892.8922271250049,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,892.9231385829626,895.0204524999717,895.0204524999717,895.0204524999717,895.0204524999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,0,2,1,1,39,46,right,high,46,0.9084769056677844,0.6004941398057339,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,895.0204524999717,895.5016229159664,895.5016229159664,896.4093285409617,897.4080174159608,897.4080174159608,897.4027496249764,897.4282808749704,897.4282808749704,897.4282808749704,897.4282808749704,897.4282808749704,897.4282808749704,898.0192040000111,899.0081400829949,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,899.0407993749832,901.3559806249687,901.3559806249687,901.3559806249687,901.3559806249687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,2,1,2,18,37,,,,,0,2,2,2,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.3559806249687,903.1635084580048,903.6187750829849,903.6187750829849,903.6187750829849,left,0,1.253585957980249,904.9072383329622,904.9072383329622,904.9072383329622,904.9072383329622,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,905.9188213329762,right,1.1937785409973003,907.132975540997,907.132975540997,907.132975540997,907.132975540997,907.132975540997,907.132975540997,908.4817861659685,908.4817861659685,908.4817861659685,908.4817861659685,908.4817861659685,908.4817861659685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,2,1,2,18,37,,,,,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.4817861659685,908.4817861659685,908.4817861659685,908.4817861659685,910.5820802910021,910.5820802910021,910.5820802910021,910.5820802910021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,3,2,1,38,41,,,,,0,2,2,2,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.5820802910021,911.0584765409585,911.0584765409585,911.0584765409585,left,0,0.7293622500146739,911.8129011249985,911.8129011249985,911.8129011249985,911.8129011249985,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,912.8112839579699,left,0.5445538330241106,913.3717110829893,913.3717110829893,913.3717110829893,913.3717110829893,913.3717110829893,913.3717110829893,914.9019757079659,914.9019757079659,914.9019757079659,914.9019757079659,914.9019757079659,914.9019757079659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,3,2,1,38,41,,,,,0,2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.9019757079659,914.9019757079659,914.9019757079659,914.9019757079659,917.0012685409747,917.0012685409747,917.0012685409747,917.0012685409747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,1,2,2,50,38,,,,,0,2,2,2,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0012685409747,917.4753000829951,917.4753000829951,917.4753000829951,right,0,0.9551533330231905,918.4760127500049,918.4760127500049,918.4760127500049,918.4760127500049,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,919.4777128749993,right,0.313340375025291,919.8115552910022,919.8115552910022,919.8115552910022,919.8115552910022,919.8115552910022,919.8115552910022,921.1488959999988,921.1488959999988,921.1488959999988,921.1488959999988,921.1488959999988,921.1488959999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,1,2,2,50,38,,,,,0,2,2,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1488959999988,921.1488959999988,921.1488959999988,921.1488959999988,923.250041665975,923.250041665975,923.250041665975,923.250041665975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,3,1,2,46,31,,,,,0,2,2,2,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.250041665975,923.7261453329702,923.7261453329702,923.7261453329702,right,0,0.8817930829827674,924.6541456249543,924.6541456249543,924.6541456249543,924.6541456249543,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,925.6568692079745,right,1.1211281249998137,926.796838624985,926.796838624985,926.796838624985,926.796838624985,926.796838624985,926.796838624985,928.1402448329609,928.1402448329609,928.1402448329609,928.1402448329609,928.1402448329609,928.1402448329609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,3,1,2,46,31,,,,,0,2,2,2,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.1402448329609,928.1402448329609,928.1402448329609,928.1402448329609,930.2380902500008,930.2380902500008,930.2380902500008,930.2380902500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,1,1,2,32,46,,,,,0,2,2,2,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.2380902500008,930.7187859159894,930.7187859159894,930.7187859159894,left,0,0.9570241659530438,931.6973611249705,931.6973611249705,931.6973611249705,931.6973611249705,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,932.6940308749909,left,0.6991791669861414,933.4106772079831,933.4106772079831,933.4106772079831,933.4106772079831,933.4106772079831,933.4106772079831,934.7351698330021,934.7351698330021,934.7351698330021,934.7351698330021,934.7351698330021,934.7351698330021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf23.xlsx,obs23.xlsx,test23.xlsx,,,,,,,,,,,,0,1,1,2,32,46,,,,,0,2,2,2,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.7351698330021,934.7351698330021,934.7351698330021,934.7351698330021,936.9972172079724,936.9972172079724,936.9972172079724,936.9972172079724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
